loc_code	date	lab_project_id	lab_sample_id	chem_variable	value	units	below_loq	loq	elneutr
MOLP013	2018-11-28	0	40111	Fe	0.0017905103	meq/l	1	-99	0.000435
MOLP015	2018-11-28	0	40112	CondL	398.9	<U+00B5>S/cm	0	-99	0.012013
MOLP015	2018-11-28	0	40112	Fe	0.0017905103	meq/l	1	-99	0.012013
MOLP016	2018-11-28	0	40113	CondL	727.9	<U+00B5>S/cm	0	-99	0.010434
MOLP016	2018-11-28	0	40113	Fe	0.0017905103	meq/l	1	-99	0.010434
MOLP017	2018-11-28	0	40114	CondL	762.6	<U+00B5>S/cm	0	-99	0.008548
MOLP017	2018-11-28	0	40114	Fe	0.0049059982	meq/l	0	-99	0.008548
MOLP018	2018-11-28	0	40115	CondL	876.3	<U+00B5>S/cm	0	-99	0.021183
MOLP018	2018-11-28	0	40115	Fe	0.0017905103	meq/l	1	-99	0.021183
MOLP025	2018-11-28	0	40116	CondL	565.6	<U+00B5>S/cm	0	-99	0.017635
MOLP025	2018-11-28	0	40116	Fe	0.0017905103	meq/l	1	-99	0.017635
MOLP028	2018-11-28	0	40117	CondL	919.9	<U+00B5>S/cm	0	-99	0.001246
MOLP028	2018-11-28	0	40117	Fe	0.0017905103	meq/l	1	-99	0.001246
MOLP029	2018-11-28	0	40118	CondL	415.1	<U+00B5>S/cm	0	-99	0.001577
MOLP029	2018-11-28	0	40118	Fe	0.0017905103	meq/l	1	-99	0.001577
DYLP104	1994-03-31	0	4012	CondL	530	<U+00B5>S/cm	NA	-99	0.036531
DYLP104	1994-03-31	0	4012	Fe	0.4655326768	meq/l	NA	-99	0.036531
ZWAP034	2018-10-29	0	40121	CondL	119.8	<U+00B5>S/cm	0	-99	0.110782
ZWAP034	2018-10-29	0	40121	Fe	0.7136974038	meq/l	0	-99	0.110782
ZWAP117	2018-10-29	0	40122	CondL	59.6	<U+00B5>S/cm	0	-99	0.03928
ZWAP117	2018-10-29	0	40122	Fe	0.0397851388	meq/l	0	-99	0.03928
ZWAP129	2018-10-29	0	40123	CondL	97.2	<U+00B5>S/cm	0	-99	0.0019
ZWAP129	2018-10-29	0	40123	Fe	0.0017905103	meq/l	1	-99	0.0019
ZWAP136	2018-10-29	0	40124	CondL	168.2	<U+00B5>S/cm	0	-99	0.054723
ZWAP136	2018-10-29	0	40124	Fe	0.0294717995	meq/l	0	-99	0.054723
ZWAP141	2018-10-29	0	40125	CondL	169.6	<U+00B5>S/cm	0	-99	0.399157
ZWAP141	2018-10-29	0	40125	Fe	2.1387287377	meq/l	0	-99	0.399157
ZWAP053	2018-10-29	0	40126	CondL	289.4	<U+00B5>S/cm	0	-99	-0.049499
ZWAP053	2018-10-29	0	40126	Fe	0.2842614145	meq/l	0	-99	-0.049499
ELSP003	2018-09-19	0	40128	CondL	435.3	<U+00B5>S/cm	0	-99	-0.015364
ELSP003	2018-09-19	0	40128	Fe	0.0017905103	meq/l	1	-99	-0.015364
ELSP005	2018-09-19	0	40129	CondL	171.2	<U+00B5>S/cm	0	-99	0.122988
ELSP005	2018-09-19	0	40129	Fe	0.4724440466	meq/l	0	-99	0.122988
DYLP104	1994-04-01	0	4013	CondL	530	<U+00B5>S/cm	NA	-99	0.036531
DYLP104	1994-04-01	0	4013	Fe	0.4655326768	meq/l	NA	-99	0.036531
ELSP006	2018-09-19	0	40130	CondL	45.2	<U+00B5>S/cm	0	-99	-0.30679
ELSP006	2018-09-19	0	40130	Fe	0.0054073411	meq/l	0	-99	-0.30679
ELSP007	2018-09-19	0	40131	CondL	219.8	<U+00B5>S/cm	0	-99	0.088936
ELSP007	2018-09-19	0	40131	Fe	0.3865353626	meq/l	0	-99	0.088936
ELSP009	2018-09-19	0	40132	CondL	192	<U+00B5>S/cm	0	-99	0.07945
ELSP009	2018-09-19	0	40132	Fe	0.3088272158	meq/l	0	-99	0.07945
MARP001	2018-09-19	0	40133	CondL	281.3	<U+00B5>S/cm	0	-99	-0.438998
MARP001	2018-09-19	0	40133	Fe	0.0083079678	meq/l	0	-99	-0.438998
MARP005	2018-09-19	0	40134	CondL	544.2	<U+00B5>S/cm	0	-99	0.077219
MARP005	2018-09-19	0	40134	Fe	0.6462309758	meq/l	0	-99	0.077219
MARP006	2018-09-19	0	40135	CondL	211.9	<U+00B5>S/cm	0	-99	0.003762
MARP006	2018-09-19	0	40135	CondL	238.1	<U+00B5>S/cm	0	-99	0.003762
MARP006	2018-09-19	0	40135	Fe	0.0516741271	meq/l	0	-99	0.003762
MARP006	2018-09-19	0	40135	Fe	0.0124261415	meq/l	0	-99	0.003762
MARP006	2018-09-19	0	40136	CondL	211.9	<U+00B5>S/cm	0	-99	0.003762
MARP006	2018-09-19	0	40136	CondL	238.1	<U+00B5>S/cm	0	-99	0.003762
MARP006	2018-09-19	0	40136	Fe	0.0516741271	meq/l	0	-99	0.003762
MARP006	2018-09-19	0	40136	Fe	0.0124261415	meq/l	0	-99	0.003762
CATP001	2018-11-28	0	40137	CondL	3441.4	<U+00B5>S/cm	0	-99	0.020011
CATP001	2018-11-28	0	40137	Fe	0.0084870188	meq/l	0	-99	0.020011
ZWAP196	2018-10-29	0	40139	CondL	111.1	<U+00B5>S/cm	0	-99	0.007303
ZWAP196	2018-10-29	0	40139	Fe	0.0017905103	meq/l	1	-99	0.007303
DYLP104	1994-09-20	0	4014	CondL	525	<U+00B5>S/cm	NA	-99	0.057761
DYLP104	1994-09-20	0	4014	Fe	1.181736795	meq/l	NA	-99	0.057761
BOKP002	2018-11-28	0	40142	CondL	255.3	<U+00B5>S/cm	0	-99	-0.032596
BOKP002	2018-11-28	0	40142	Fe	0.0072336616	meq/l	0	-99	-0.032596
BOKP003	2018-11-28	0	40143	CondL	170.8	<U+00B5>S/cm	0	-99	-0.052172
BOKP003	2018-11-28	0	40143	Fe	0.0017905103	meq/l	1	-99	-0.052172
ZWAP042	2018-10-29	0	40144	CondL	78.5	<U+00B5>S/cm	0	-99	0.18482
ZWAP042	2018-10-29	0	40144	Fe	0.4085944494	meq/l	0	-99	0.18482
ZWAP165	2018-10-29	0	40145	CondL	123	<U+00B5>S/cm	0	-99	0.052364
ZWAP165	2018-10-29	0	40145	Fe	0.1280572963	meq/l	0	-99	0.052364
ZEBP022	2018-11-13	0	40147	CondL	39377.6	<U+00B5>S/cm	0	-99	0.00588
ZEBP022	2018-11-13	0	40147	Fe	0.0017905103	meq/l	1	-99	0.00588
DYLP030	2018-10-02	0	40148	CondL	398.3	<U+00B5>S/cm	0	-99	0.085688
DYLP030	2018-10-02	0	40148	Fe	0.8476991943	meq/l	0	-99	0.085688
MOLP103	2018-11-28	0	40149	CondL	542.2	<U+00B5>S/cm	0	-99	-0.022041
MOLP103	2018-11-28	0	40149	Fe	0.0017905103	meq/l	1	-99	-0.022041
DYLP104	1995-04-10	0	4015	Fe	0.9668755595	meq/l	NA	-99	-0.011729
LDOP014	2018-09-19	0	40150	CondL	374.3	<U+00B5>S/cm	0	-99	0.072306
LDOP014	2018-09-19	0	40150	Fe	0.305747538	meq/l	0	-99	0.072306
BOKP004	2018-11-28	0	40152	CondL	229.4	<U+00B5>S/cm	0	-99	-0.012063
BOKP004	2018-11-28	0	40152	Fe	0.028863026	meq/l	0	-99	-0.012063
ELSP004	2018-09-19	0	40153	CondL	264	<U+00B5>S/cm	0	-99	-0.002996
ELSP004	2018-09-19	0	40153	Fe	0.3700268577	meq/l	0	-99	-0.002996
VOLP003	2018-11-28	0	40154	CondL	311.6	<U+00B5>S/cm	0	-99	-0.029146
VOLP003	2018-11-28	0	40154	Fe	0.0017905103	meq/l	1	-99	-0.029146
VOLP005	2018-11-28	0	40155	CondL	91.4	<U+00B5>S/cm	0	-99	0.003425
VOLP005	2018-11-28	0	40155	Fe	0.0017905103	meq/l	1	-99	0.003425
ZWAP041	2018-10-29	0	40157	CondL	79.2	<U+00B5>S/cm	0	-99	0.339056
ZWAP041	2018-10-29	0	40157	Fe	0.8844046553	meq/l	0	-99	0.339056
DYLP074	2018-10-02	0	40158	CondL	682.9	<U+00B5>S/cm	0	-99	0.098803
DYLP074	2018-10-02	0	40158	Fe	1.4207699194	meq/l	0	-99	0.098803
LDOP006	2018-09-19	0	40159	CondL	495.7	<U+00B5>S/cm	0	-99	0.113721
LDOP006	2018-09-19	0	40159	Fe	1.2643151298	meq/l	0	-99	0.113721
DYLP104	1995-09-15	0	4016	CondL	645	<U+00B5>S/cm	NA	-99	0.017939
DYLP104	1995-09-15	0	4016	Fe	1.0384959714	meq/l	NA	-99	0.017939
VRIP047	2018-09-19	0	40160	CondL	95.7	<U+00B5>S/cm	0	-99	0.03425
VRIP047	2018-09-19	0	40160	Fe	0.1223634736	meq/l	0	-99	0.03425
VRIP033	2018-09-19	0	40161	CondL	333.4	<U+00B5>S/cm	0	-99	0.078624
VRIP033	2018-09-19	0	40161	Fe	0.0017905103	meq/l	1	-99	0.078624
VRIP046	2018-09-19	0	40163	CondL	326.1	<U+00B5>S/cm	0	-99	-0.004355
VRIP046	2018-09-19	0	40163	Fe	0.1215040286	meq/l	0	-99	-0.004355
ELSP001	2018-09-19	0	40164	CondL	372	<U+00B5>S/cm	0	-99	0.001095
ELSP001	2018-09-19	0	40164	Fe	0.0642435094	meq/l	0	-99	0.001095
ELSP002	2018-09-19	0	40165	CondL	404.9	<U+00B5>S/cm	0	-99	0.015735
ELSP002	2018-09-19	0	40165	Fe	0.0403939123	meq/l	0	-99	0.015735
ELSP008	2018-09-19	0	40166	CondL	217.7	<U+00B5>S/cm	0	-99	0.016307
ELSP008	2018-09-19	0	40166	Fe	0.0618084154	meq/l	0	-99	0.016307
DYLP023	2018-12-18	0	40167	CondL	232.4	<U+00B5>S/cm	0	-99	0.017261
DYLP023	2018-12-18	0	40167	Fe	0.0231692032	meq/l	0	-99	0.017261
KRGP003	2018-11-13	0	40168	CondL	1098.4	<U+00B5>S/cm	0	-99	0.015185
KRGP003	2018-11-13	0	40168	Fe	0.0017905103	meq/l	1	-99	0.015185
KRGP106	2018-11-13	0	40169	CondL	1019.9	<U+00B5>S/cm	0	-99	0.003344
KRGP106	2018-11-13	0	40169	Fe	0.0065890779	meq/l	0	-99	0.003344
KRGP004	2018-11-13	0	40170	CondL	977.9	<U+00B5>S/cm	0	-99	0.016377
KRGP004	2018-11-13	0	40170	Fe	0.0017905103	meq/l	1	-99	0.016377
KRGP005	2018-11-13	0	40171	CondL	1050.6	<U+00B5>S/cm	0	-99	0.01383
KRGP005	2018-11-13	0	40171	Fe	0.0049776186	meq/l	0	-99	0.01383
ZWAP170	2018-10-29	0	40172	CondL	97.7	<U+00B5>S/cm	0	-99	0.15372
ZWAP170	2018-10-29	0	40172	Fe	0.3062130707	meq/l	0	-99	0.15372
ZWAP500	2016-07-15	0	40173	Fe	0.2578334825	meq/l	NA	-99	0.058852
SCPP040	2019-01-28	0	40175	CondL	212.1	<U+00B5>S/cm	0	-99	0.087431
SCPP040	2019-01-28	0	40175	Fe	0.3207520143	meq/l	0	-99	0.087431
DYLP034	2019-01-15	0	40176	CondL	378.6	<U+00B5>S/cm	0	-99	0.026245
DYLP034	2019-01-15	0	40176	Fe	0.1585317816	meq/l	0	-99	0.026245
ZWAP207	2019-02-27	0	40177	CondL	66.6	<U+00B5>S/cm	0	-99	0.016088
ZWAP207	2019-02-27	0	40177	Fe	0.0662488809	meq/l	0	-99	0.016088
ZWAP218	2019-02-27	0	40178	CondL	164.9	<U+00B5>S/cm	0	-99	0.005566
ZWAP218	2019-02-27	0	40178	Fe	0.0017905103	meq/l	1	-99	0.005566
ZWAP235	2019-02-27	0	40179	CondL	152.6	<U+00B5>S/cm	0	-99	-0.044942
ZWAP235	2019-02-27	0	40179	Fe	0.0148254252	meq/l	0	-99	-0.044942
DYLP097	2019-03-12	0	40180	CondL	1208.3	<U+00B5>S/cm	0	-99	0.024551
DYLP097	2019-03-12	0	40180	Fe	0.0089525515	meq/l	0	-99	0.024551
DYLP099	2019-01-15	0	40181	CondL	784.8	<U+00B5>S/cm	0	-99	-0.002639
DYLP099	2019-01-15	0	40181	Fe	0.0017905103	meq/l	1	-99	-0.002639
DYLP174	2019-01-16	0	40182	CondL	630.5	<U+00B5>S/cm	0	-99	0.021847
DYLP174	2019-01-16	0	40182	Fe	0.006087735	meq/l	0	-99	0.021847
ZWAP204	2019-02-27	0	40183	CondL	227.6	<U+00B5>S/cm	0	-99	0.006231
ZWAP204	2019-02-27	0	40183	Fe	0.0017905103	meq/l	1	-99	0.006231
ZWAP206	2019-02-27	0	40184	CondL	83.8	<U+00B5>S/cm	0	-99	-0.43796
ZWAP206	2019-02-27	0	40184	Fe	0.0017905103	meq/l	1	-99	-0.43796
DYLP002	2019-03-12	0	40185	CondL	183.9	<U+00B5>S/cm	0	-99	0.042449
DYLP002	2019-03-12	0	40185	Fe	0.2060161146	meq/l	0	-99	0.042449
DYLP028	2019-01-16	0	40186	CondL	690.5	<U+00B5>S/cm	0	-99	0.047785
DYLP028	2019-01-16	0	40186	Fe	0.5676633841	meq/l	0	-99	0.047785
DYLP064	2019-01-15	0	40188	CondL	452.4	<U+00B5>S/cm	0	-99	0.024613
DYLP064	2019-01-15	0	40188	Fe	0.0017905103	meq/l	1	-99	0.024613
DYLP066	2019-01-15	0	40189	CondL	618	<U+00B5>S/cm	0	-99	0.042415
DYLP066	2019-01-15	0	40189	Fe	0.3082184423	meq/l	0	-99	0.042415
DYLP073	2019-01-15	0	40190	CondL	640.5	<U+00B5>S/cm	0	-99	0.026917
DYLP073	2019-01-15	0	40190	Fe	0.2650671441	meq/l	0	-99	0.026917
DYLP080	2019-01-15	0	40191	CondL	614.9	<U+00B5>S/cm	0	-99	0.021873
DYLP080	2019-01-15	0	40191	Fe	0.2324082363	meq/l	0	-99	0.021873
DYLP081	2019-01-15	0	40192	CondL	584.3	<U+00B5>S/cm	0	-99	0.030907
DYLP081	2019-01-15	0	40192	Fe	0.2239212175	meq/l	0	-99	0.030907
DYLP084	2019-01-16	0	40193	CondL	849.5	<U+00B5>S/cm	0	-99	0.002922
DYLP084	2019-01-16	0	40193	Fe	0.0173321397	meq/l	0	-99	0.002922
DYLP086	2019-01-15	0	40194	CondL	1178.5	<U+00B5>S/cm	0	-99	-0.009059
DYLP086	2019-01-15	0	40194	Fe	0.062094897	meq/l	0	-99	-0.009059
DYLP137	2019-01-16	0	40195	CondL	620.6	<U+00B5>S/cm	0	-99	0.020292
DYLP137	2019-01-16	0	40195	Fe	0.0080931065	meq/l	0	-99	0.020292
MOSP001	2019-03-12	0	40198	CondL	96.6	<U+00B5>S/cm	0	-99	0.082865
MOSP001	2019-03-12	0	40198	Fe	0.3844941808	meq/l	0	-99	0.082865
STAP065	2019-02-04	0	40199	CondL	273.8	<U+00B5>S/cm	0	-99	0.013952
STAP065	2019-02-04	0	40199	Fe	0.0017905103	meq/l	1	-99	0.013952
DYLP005	2010-02-22	0	402	CondL	449	<U+00B5>S/cm	NA	-99	0.08456
DYLP005	2010-02-22	0	402	Fe	1.4649955237	meq/l	NA	-99	0.08456
ZWAP216	2019-02-27	0	40200	CondL	58.3	<U+00B5>S/cm	0	-99	0.11161
ZWAP216	2019-02-27	0	40200	Fe	0.0839033124	meq/l	0	-99	0.11161
DYLP085	2019-03-12	0	40201	CondL	749.5	<U+00B5>S/cm	0	-99	0.002069
DYLP085	2019-03-12	0	40201	Fe	0.0347717099	meq/l	0	-99	0.002069
ZWAP213	2019-02-27	0	40202	CondL	68.4	<U+00B5>S/cm	0	-99	0.055098
ZWAP213	2019-02-27	0	40202	Fe	0.0568307968	meq/l	0	-99	0.055098
ZWAP067	2019-02-27	0	40203	CondL	129.8	<U+00B5>S/cm	0	-99	0.020603
ZWAP067	2019-02-27	0	40203	Fe	0.0017905103	meq/l	1	-99	0.020603
SCPP042	2019-01-28	0	40204	CondL	2331.3	<U+00B5>S/cm	0	-99	0.002436
SCPP042	2019-01-28	0	40204	Fe	0.0017905103	meq/l	1	-99	0.002436
ZWAP205	2019-02-27	0	40205	CondL	104.9	<U+00B5>S/cm	0	-99	0.013796
ZWAP205	2019-02-27	0	40205	Fe	0.0059444942	meq/l	0	-99	0.013796
DYLP057	2019-03-12	0	40207	CondL	200	<U+00B5>S/cm	0	-99	-0.025942
DYLP057	2019-03-12	0	40207	Fe	0.0422202328	meq/l	0	-99	-0.025942
DYLP065	2019-01-15	0	40208	CondL	349.8	<U+00B5>S/cm	0	-99	0.023082
DYLP065	2019-01-15	0	40208	Fe	0.0017905103	meq/l	1	-99	0.023082
SCPP047	2019-01-28	0	40209	CondL	161.5	<U+00B5>S/cm	0	-99	0.176703
SCPP047	2019-01-28	0	40209	Fe	0.4362757386	meq/l	0	-99	0.176703
DYLP020	2019-01-15	0	40210	CondL	509.4	<U+00B5>S/cm	0	-99	0.064686
DYLP020	2019-01-15	0	40210	Fe	0.5205013429	meq/l	0	-99	0.064686
ZWAP063	2019-02-27	0	40211	CondL	137.4	<U+00B5>S/cm	0	-99	0.195915
ZWAP063	2019-02-27	0	40211	Fe	0.5147000895	meq/l	0	-99	0.195915
ZWAP064	2019-02-27	0	40212	CondL	94.7	<U+00B5>S/cm	0	-99	0.032958
ZWAP064	2019-02-27	0	40212	Fe	0.0231692032	meq/l	0	-99	0.032958
SCPP024	2019-01-28	0	40213	CondL	123	<U+00B5>S/cm	0	-99	0.023053
SCPP024	2019-01-28	0	40213	Fe	0.0056580125	meq/l	0	-99	0.023053
DYLP087	2019-01-15	0	40215	CondL	617.5	<U+00B5>S/cm	0	-99	0.013656
DYLP087	2019-01-15	0	40215	Fe	0.087126231	meq/l	0	-99	0.013656
ZWAP220	2019-02-27	0	40216	CondL	126.3	<U+00B5>S/cm	0	-99	-0.015797
ZWAP220	2019-02-27	0	40216	Fe	0.0115308863	meq/l	0	-99	-0.015797
SCPP037	2019-01-28	0	40217	CondL	144.4	<U+00B5>S/cm	0	-99	0.014068
SCPP037	2019-01-28	0	40217	Fe	0.0017905103	meq/l	1	-99	0.014068
SCPP030	2019-01-28	0	40218	CondL	126	<U+00B5>S/cm	0	-99	0.031489
SCPP030	2019-01-28	0	40218	Fe	0.1520859445	meq/l	0	-99	0.031489
SCPP023	2019-01-28	0	40219	CondL	168.7	<U+00B5>S/cm	0	-99	0.128413
SCPP023	2019-01-28	0	40219	Fe	0.4610922113	meq/l	0	-99	0.128413
SCPP027	2019-01-28	0	40220	CondL	273.8	<U+00B5>S/cm	0	-99	-0.008368
SCPP027	2019-01-28	0	40220	Fe	0.0062309758	meq/l	0	-99	-0.008368
SCPP045	2019-01-28	0	40221	CondL	128.7	<U+00B5>S/cm	0	-99	0.017923
SCPP045	2019-01-28	0	40221	Fe	0.0017905103	meq/l	1	-99	0.017923
ZWAP221	2019-02-27	0	40223	CondL	139.8	<U+00B5>S/cm	0	-99	0.033231
ZWAP221	2019-02-27	0	40223	Fe	0.0811101164	meq/l	0	-99	0.033231
ZWAP242	2019-02-27	0	40224	CondL	164.5	<U+00B5>S/cm	0	-99	0.04255
ZWAP242	2019-02-27	0	40224	Fe	0.2175470009	meq/l	0	-99	0.04255
DYLP018	2019-03-12	0	40225	CondL	149.8	<U+00B5>S/cm	0	-99	0.042958
DYLP018	2019-03-12	0	40225	Fe	0.1375470009	meq/l	0	-99	0.042958
ZWAP244	2019-03-12	0	40226	CondL	381.7	<U+00B5>S/cm	0	-99	-0.007363
ZWAP244	2019-03-12	0	40226	Fe	0.0094538944	meq/l	0	-99	-0.007363
ZWAP246	2019-03-12	0	40227	CondL	152.5	<U+00B5>S/cm	0	-99	-0.119306
ZWAP246	2019-03-12	0	40227	Fe	0.0085944494	meq/l	0	-99	-0.119306
DYLP029	2019-01-16	0	40228	CondL	1362.4	<U+00B5>S/cm	0	-99	-0.012051
DYLP029	2019-01-16	0	40228	Fe	0.0092032229	meq/l	0	-99	-0.012051
DYLP156	2019-01-16	0	40229	CondL	777.4	<U+00B5>S/cm	0	-99	-0.000969
DYLP156	2019-01-16	0	40229	Fe	0.0017905103	meq/l	1	-99	-0.000969
MOSP008	2019-03-12	0	40230	CondL	190.7	<U+00B5>S/cm	0	-99	0.083477
MOSP008	2019-03-12	0	40230	Fe	0.3286302596	meq/l	0	-99	0.083477
MOSP003	2019-03-12	0	40232	CondL	75.9	<U+00B5>S/cm	0	-99	0.150353
MOSP003	2019-03-12	0	40232	Fe	0.2839749329	meq/l	0	-99	0.150353
ZWAP501	2019-03-12	0	40233	CondL	488.9	<U+00B5>S/cm	0	-99	0.028716
ZWAP501	2019-03-12	0	40233	Fe	0.0017905103	meq/l	1	-99	0.028716
ZWAP502	2019-03-12	0	40234	CondL	219.1	<U+00B5>S/cm	0	-99	0.044212
ZWAP502	2019-03-12	0	40234	Fe	0.0368487019	meq/l	0	-99	0.044212
ZWAP504	2019-03-12	0	40236	CondL	121.2	<U+00B5>S/cm	0	-99	0.092675
ZWAP504	2019-03-12	0	40236	Fe	0.0089167413	meq/l	0	-99	0.092675
SCPP039	2019-01-28	0	40237	CondL	102.6	<U+00B5>S/cm	0	-99	-0.004507
SCPP039	2019-01-28	0	40237	Fe	0.0017905103	meq/l	1	-99	-0.004507
DYLP042	2019-03-12	0	40238	CondL	542.8	<U+00B5>S/cm	0	-99	0.046525
DYLP042	2019-03-12	0	40238	Fe	0.4311548791	meq/l	0	-99	0.046525
GGVP011	2019-04-03	0	40239	CondL	977.5	<U+00B5>S/cm	0	-99	0.00306
GGVP011	2019-04-03	0	40239	Fe	0.1285944494	meq/l	0	-99	0.00306
GGVP008	2019-04-03	0	40240	CondL	522.9	<U+00B5>S/cm	0	-99	0.00422
GGVP008	2019-04-03	0	40240	Fe	0.0096329454	meq/l	0	-99	0.00422
GGVP003	2019-04-03	0	40241	CondL	1261.1	<U+00B5>S/cm	0	-99	0.008859
GGVP003	2019-04-03	0	40241	Fe	0.0719068935	meq/l	0	-99	0.008859
GGVP006	2019-04-03	0	40242	CondL	716.3	<U+00B5>S/cm	0	-99	0.013139
GGVP006	2019-04-03	0	40242	Fe	0.1545568487	meq/l	0	-99	0.013139
GGVP007	2019-04-03	0	40243	CondL	642.3	<U+00B5>S/cm	0	-99	0.013222
GGVP007	2019-04-03	0	40243	Fe	0.0017905103	meq/l	1	-99	0.013222
GGVP030	2019-04-03	0	40244	CondL	828.4	<U+00B5>S/cm	0	-99	0.030039
GGVP030	2019-04-03	0	40244	Fe	0.4430080573	meq/l	0	-99	0.030039
GGVP024	2019-04-02	0	40245	CondL	901.9	<U+00B5>S/cm	0	-99	-0.078794
GGVP024	2019-04-02	0	40245	Fe	0.0332318711	meq/l	0	-99	-0.078794
STAP063	2019-02-04	0	40247	CondL	546.4	<U+00B5>S/cm	0	-99	0.021017
STAP063	2019-02-04	0	40247	Fe	0.0065174575	meq/l	0	-99	0.021017
STAP066	2019-02-04	0	40248	CondL	305.6	<U+00B5>S/cm	0	-99	-0.004377
STAP066	2019-02-04	0	40248	Fe	0.0017905103	meq/l	1	-99	-0.004377
DYLP005	2019-01-15	0	40249	CondL	506.2	<U+00B5>S/cm	0	-99	0.031352
DYLP005	2019-01-15	0	40249	Fe	0.1940555058	meq/l	0	-99	0.031352
GGVP027	2019-04-02	0	40250	CondL	823.6	<U+00B5>S/cm	0	-99	-0.092329
GGVP027	2019-04-02	0	40250	Fe	0.0715487914	meq/l	0	-99	-0.092329
GGVP022	2019-04-02	0	40251	CondL	2371.3	<U+00B5>S/cm	0	-99	-0.029638
GGVP022	2019-04-02	0	40251	Fe	0.0134288272	meq/l	0	-99	-0.029638
GGVP029	2019-04-02	0	40252	CondL	2177.4	<U+00B5>S/cm	0	-99	-0.092868
GGVP029	2019-04-02	0	40252	Fe	0.0324440466	meq/l	0	-99	-0.092868
GGVP031	2019-04-03	0	40253	CondL	679.9	<U+00B5>S/cm	0	-99	0.010504
GGVP031	2019-04-03	0	40253	Fe	0.0039391226	meq/l	0	-99	0.010504
ZWAP245	2019-03-12	0	40256	CondL	895.8	<U+00B5>S/cm	0	-99	0.003172
ZWAP245	2019-03-12	0	40256	Fe	0.0017905103	meq/l	1	-99	0.003172
ZWAP214	2019-02-27	0	40257	CondL	70.9	<U+00B5>S/cm	0	-99	-0.016176
ZWAP214	2019-02-27	0	40257	Fe	0.0017905103	meq/l	1	-99	-0.016176
ZWAP215	2019-02-27	0	40258	CondL	59	<U+00B5>S/cm	0	-99	0.048208
ZWAP215	2019-02-27	0	40258	Fe	0.1490778872	meq/l	0	-99	0.048208
GGVP009	2019-04-03	0	40260	CondL	974.1	<U+00B5>S/cm	0	-99	0.02883
GGVP009	2019-04-03	0	40260	Fe	0.2099552372	meq/l	0	-99	0.02883
GGVP036	2019-04-03	0	40261	CondL	922.6	<U+00B5>S/cm	0	-99	0.006293
GGVP036	2019-04-03	0	40261	Fe	0.0017905103	meq/l	1	-99	0.006293
MOSP004	2019-03-12	0	40262	CondL	83.1	<U+00B5>S/cm	0	-99	0.648703
MOSP004	2019-03-12	0	40262	Fe	2.6113160251	meq/l	0	-99	0.648703
MOSP009	2019-03-12	0	40263	CondL	75.1	<U+00B5>S/cm	0	-99	0.043972
MOSP009	2019-03-12	0	40263	Fe	0.0113518353	meq/l	0	-99	0.043972
MOSP010	2019-03-12	0	40264	CondL	92	<U+00B5>S/cm	0	-99	0.39644
MOSP010	2019-03-12	0	40264	Fe	0.1672336616	meq/l	0	-99	0.39644
VENP012	2019-03-12	0	40265	CondL	114.5	<U+00B5>S/cm	0	-99	0.2672
VENP012	2019-03-12	0	40265	Fe	0.8123903312	meq/l	0	-99	0.2672
GGVP019	2019-04-02	0	40266	CondL	562.5	<U+00B5>S/cm	0	-99	-0.072575
GGVP019	2019-04-02	0	40266	Fe	0.0979767234	meq/l	0	-99	-0.072575
GGVP025	2019-04-03	0	40267	CondL	883.6	<U+00B5>S/cm	0	-99	-0.005648
GGVP025	2019-04-03	0	40267	Fe	0.0017905103	meq/l	1	-99	-0.005648
DYLP039	2019-03-12	0	40268	CondL	404.6	<U+00B5>S/cm	0	-99	0.058772
DYLP039	2019-03-12	0	40268	Fe	0.4673589973	meq/l	0	-99	0.058772
DYLP107	2000-12-11	0	4027	CondL	564	<U+00B5>S/cm	NA	-99	0.007457
DYLP107	2000-12-11	0	4027	Fe	0.0089525515	meq/l	NA	-99	0.007457
WAHP261	2004-06-02	0	4028	CondL	5840	<U+00B5>S/cm	NA	-99	-0.175142
WAHP261	2004-06-02	0	4028	Fe	0.1156669651	meq/l	NA	-99	-0.175142
DYLP085	1997-10-13	0	4029	CondL	796	<U+00B5>S/cm	NA	-99	-0.037714
DYLP085	1997-10-13	0	4029	Fe	0.0537153089	meq/l	NA	-99	-0.037714
DYLP029	2009-07-01	0	403	CondL	1120	<U+00B5>S/cm	NA	-99	-0.007518
DYLP029	2009-07-01	0	403	Fe	0.5654431513	meq/l	NA	-99	-0.007518
DYLP085	1998-10-05	0	4030	CondL	825	<U+00B5>S/cm	NA	-99	0.05697
DYLP085	1998-10-05	0	4030	Fe	0.2313339302	meq/l	NA	-99	0.05697
DYLP086	1997-10-13	0	4031	CondL	816	<U+00B5>S/cm	NA	-99	-0.023535
DYLP086	1997-10-13	0	4031	Fe	0.0680393912	meq/l	NA	-99	-0.023535
DYLP086	1998-10-05	0	4032	CondL	797	<U+00B5>S/cm	NA	-99	0.01792
DYLP086	1998-10-05	0	4032	Fe	0.017905103	meq/l	NA	-99	0.01792
DYLP087	1997-10-13	0	4033	CondL	546	<U+00B5>S/cm	NA	-99	-0.044379
DYLP087	1997-10-13	0	4033	Fe	0.1181736795	meq/l	NA	-99	-0.044379
DYLP087	1998-10-05	0	4034	CondL	560	<U+00B5>S/cm	NA	-99	0.059121
DYLP087	1998-10-05	0	4034	Fe	0.169740376	meq/l	NA	-99	0.059121
